126,2.91,1
138,4.5,1
182,2.16,1
196,2.3,1
152,4.7,1
193,4.22,1
113,5.23,1
154,4.06,1
124,5.65,1
179,2.72,1
174,1.41,1
145,4.62,1
108,5.26,1
117,4.92,1
145,3.28,1
115,3.27,1
149,4.76,1
168,2.79,1
140,3.2,0
135,4.38,0
115,5.99,0
187,4.54,0
169,5.39,0
141,2.44,0
201,3.04,0
112,3.18,0
129,4.92,0
119,3.96,0
205,2.58,0
139,3.23,0
165,4,0
204,5.3,0
187,4.67,0
